pizza_id,Size,Dough,MainFlavor,SecondFlavor,typeFlavor,price
1911,Grande,Fina,Pepperrock,Frango Grelhado,Super Premium,84.9
1912,Grande,Fina,Pepperrock,Frango com Cream Cheese,Super Premium,84.9
1913,Grande,Fina,Pepperrock,Egg & Bacon,Super Premium,84.9
1914,Grande,Fina,Pepperrock,Catuperoni,Super Premium,84.9
1915,Grande,Fina,Pepperrock,Calabresa Especial,Super Premium,84.9
1916,Grande,Fina,Pepperrock,Búfala La Bianca,Super Premium,84.9
1917,Grande,Fina,Pepperrock,Bauru,Super Premium,84.9
1918,Grande,Fina,Pepperrock,4 Queijos,Super Premium,84.9
1919,Grande,Fina,Pepperrock,América,Super Premium,84.9
1920,Grande,Fina,Pepperrock,Napolitana,Super Premium,84.9
1921,Grande,Fina,Pepperrock,Presunto,Super Premium,84.9
1922,Grande,Fina,Pepperrock,Pepperoni,Super Premium,84.9
1923,Grande,Fina,Pepperrock,Margherita,Super Premium,84.9
1924,Grande,Fina,Pepperrock,Pizza de Queijo,Super Premium,84.9
1925,Grande,Fina,Pepperrock,Corn & Bacon,Super Premium,84.9
1926,Grande,Fina,Pepperrock,Calabresa,Super Premium,84.9
1927,Grande,Fina,Pepperrock,Frango com Requeijão,Super Premium,84.9
1928,Grande,Fina,Pepperrock,3 Queijos,Super Premium,84.9
1929,Grande,Fina,Frango Grelhado,Frango Grelhado,Super Premium,84.9
1930,Grande,Fina,Frango Grelhado,Frango com Cream Cheese,Super Premium,84.9
1931,Grande,Fina,Frango Grelhado,Egg & Bacon,Super Premium,84.9
1932,Grande,Fina,Frango Grelhado,Catuperoni,Super Premium,84.9
1933,Grande,Fina,Frango Grelhado,Calabresa Especial,Super Premium,84.9
1934,Grande,Fina,Frango Grelhado,Búfala La Bianca,Super Premium,84.9
1935,Grande,Fina,Frango Grelhado,Bauru,Super Premium,84.9
1936,Grande,Fina,Frango Grelhado,4 Queijos,Super Premium,84.9
1937,Grande,Fina,Frango Grelhado,América,Super Premium,84.9
1938,Grande,Fina,Frango Grelhado,Napolitana,Super Premium,84.9
1939,Grande,Fina,Frango Grelhado,Presunto,Super Premium,84.9
1940,Grande,Fina,Frango Grelhado,Pepperoni,Super Premium,84.9
1941,Grande,Fina,Frango Grelhado,Margherita,Super Premium,84.9
1942,Grande,Fina,Frango Grelhado,Pizza de Queijo,Super Premium,84.9
1943,Grande,Fina,Frango Grelhado,Corn & Bacon,Super Premium,84.9
1944,Grande,Fina,Frango Grelhado,Calabresa,Super Premium,84.9
1945,Grande,Fina,Frango Grelhado,Frango com Requeijão,Super Premium,84.9
1946,Grande,Fina,Frango Grelhado,3 Queijos,Super Premium,84.9
1947,Grande,Fina,Frango com Cream Cheese,Frango com Cream Cheese,Premium,77.9
1948,Grande,Fina,Frango com Cream Cheese,Egg & Bacon,Premium,77.9
1949,Grande,Fina,Frango com Cream Cheese,Catuperoni,Premium,77.9
1950,Grande,Fina,Frango com Cream Cheese,Calabresa Especial,Premium,77.9
1951,Grande,Fina,Frango com Cream Cheese,Búfala La Bianca,Premium,77.9
1952,Grande,Fina,Frango com Cream Cheese,Bauru,Premium,77.9
1953,Grande,Fina,Frango com Cream Cheese,4 Queijos,Premium,77.9
1954,Grande,Fina,Frango com Cream Cheese,América,Premium,77.9
1955,Grande,Fina,Frango com Cream Cheese,Napolitana,Premium,77.9
1956,Grande,Fina,Frango com Cream Cheese,Presunto,Premium,77.9
1957,Grande,Fina,Frango com Cream Cheese,Pepperoni,Premium,77.9
1958,Grande,Fina,Frango com Cream Cheese,Margherita,Premium,77.9
1959,Grande,Fina,Frango com Cream Cheese,Pizza de Queijo,Premium,77.9
1960,Grande,Fina,Frango com Cream Cheese,Corn & Bacon,Premium,77.9
1961,Grande,Fina,Frango com Cream Cheese,Calabresa,Premium,77.9
1962,Grande,Fina,Frango com Cream Cheese,Frango com Requeijão,Premium,77.9
1963,Grande,Fina,Frango com Cream Cheese,3 Queijos,Premium,77.9
1964,Grande,Fina,Egg & Bacon,Egg & Bacon,Premium,77.9
1965,Grande,Fina,Egg & Bacon,Catuperoni,Premium,77.9
1966,Grande,Fina,Egg & Bacon,Calabresa Especial,Premium,77.9
1967,Grande,Fina,Egg & Bacon,Búfala La Bianca,Premium,77.9
1968,Grande,Fina,Egg & Bacon,Bauru,Premium,77.9
1969,Grande,Fina,Egg & Bacon,4 Queijos,Premium,77.9
1970,Grande,Fina,Egg & Bacon,América,Premium,77.9
1971,Grande,Fina,Egg & Bacon,Napolitana,Premium,77.9
1972,Grande,Fina,Egg & Bacon,Presunto,Premium,77.9
1973,Grande,Fina,Egg & Bacon,Pepperoni,Premium,77.9
1974,Grande,Fina,Egg & Bacon,Margherita,Premium,77.9
1975,Grande,Fina,Egg & Bacon,Pizza de Queijo,Premium,77.9
1976,Grande,Fina,Egg & Bacon,Corn & Bacon,Premium,77.9
1977,Grande,Fina,Egg & Bacon,Calabresa,Premium,77.9
1978,Grande,Fina,Egg & Bacon,Frango com Requeijão,Premium,77.9
1979,Grande,Fina,Egg & Bacon,3 Queijos,Premium,77.9
1980,Grande,Fina,Catuperoni,Catuperoni,Premium,77.9
1981,Grande,Fina,Catuperoni,Calabresa Especial,Premium,77.9
1982,Grande,Fina,Catuperoni,Búfala La Bianca,Premium,77.9
1983,Grande,Fina,Catuperoni,Bauru,Premium,77.9
1984,Grande,Fina,Catuperoni,4 Queijos,Premium,77.9
1985,Grande,Fina,Catuperoni,América,Premium,77.9
1986,Grande,Fina,Catuperoni,Napolitana,Premium,77.9
1987,Grande,Fina,Catuperoni,Presunto,Premium,77.9
1988,Grande,Fina,Catuperoni,Pepperoni,Premium,77.9
1989,Grande,Fina,Catuperoni,Margherita,Premium,77.9
1990,Grande,Fina,Catuperoni,Pizza de Queijo,Premium,77.9
1991,Grande,Fina,Catuperoni,Corn & Bacon,Premium,77.9
1992,Grande,Fina,Catuperoni,Calabresa,Premium,77.9
1993,Grande,Fina,Catuperoni,Frango com Requeijão,Premium,77.9
1994,Grande,Fina,Catuperoni,3 Queijos,Premium,77.9
1995,Grande,Fina,Calabresa Especial,Calabresa Especial,Premium,77.9
1996,Grande,Fina,Calabresa Especial,Búfala La Bianca,Premium,77.9
1997,Grande,Fina,Calabresa Especial,Bauru,Premium,77.9
1998,Grande,Fina,Calabresa Especial,4 Queijos,Premium,77.9
1999,Grande,Fina,Calabresa Especial,América,Premium,77.9
2000,Grande,Fina,Calabresa Especial,Napolitana,Premium,77.9
2001,Grande,Fina,Calabresa Especial,Presunto,Premium,77.9
2002,Grande,Fina,Calabresa Especial,Pepperoni,Premium,77.9
2003,Grande,Fina,Calabresa Especial,Margherita,Premium,77.9
2004,Grande,Fina,Calabresa Especial,Pizza de Queijo,Premium,77.9
2005,Grande,Fina,Calabresa Especial,Corn & Bacon,Premium,77.9
2006,Grande,Fina,Calabresa Especial,Calabresa,Premium,77.9
2007,Grande,Fina,Calabresa Especial,Frango com Requeijão,Premium,77.9
2008,Grande,Fina,Calabresa Especial,3 Queijos,Premium,77.9
2009,Grande,Fina,Búfala La Bianca,Búfala La Bianca,Premium,77.9
2010,Grande,Fina,Búfala La Bianca,Bauru,Premium,77.9
2011,Grande,Fina,Búfala La Bianca,4 Queijos,Premium,77.9
2012,Grande,Fina,Búfala La Bianca,América,Premium,77.9
2013,Grande,Fina,Búfala La Bianca,Napolitana,Premium,77.9
2014,Grande,Fina,Búfala La Bianca,Presunto,Premium,77.9
2015,Grande,Fina,Búfala La Bianca,Pepperoni,Premium,77.9
2016,Grande,Fina,Búfala La Bianca,Margherita,Premium,77.9
2017,Grande,Fina,Búfala La Bianca,Pizza de Queijo,Premium,77.9
2018,Grande,Fina,Búfala La Bianca,Corn & Bacon,Premium,77.9
2019,Grande,Fina,Búfala La Bianca,Calabresa,Premium,77.9
2020,Grande,Fina,Búfala La Bianca,Frango com Requeijão,Premium,77.9
2021,Grande,Fina,Búfala La Bianca,3 Queijos,Premium,77.9
2022,Grande,Fina,Bauru,Bauru,Premium,77.9
2023,Grande,Fina,Bauru,4 Queijos,Premium,77.9
2024,Grande,Fina,Bauru,América,Premium,77.9
2025,Grande,Fina,Bauru,Napolitana,Premium,77.9
2026,Grande,Fina,Bauru,Presunto,Premium,77.9
2027,Grande,Fina,Bauru,Pepperoni,Premium,77.9
2028,Grande,Fina,Bauru,Margherita,Premium,77.9
2029,Grande,Fina,Bauru,Pizza de Queijo,Premium,77.9
2030,Grande,Fina,Bauru,Corn & Bacon,Premium,77.9
2031,Grande,Fina,Bauru,Calabresa,Premium,77.9
2032,Grande,Fina,Bauru,Frango com Requeijão,Premium,77.9
2033,Grande,Fina,Bauru,3 Queijos,Premium,77.9
2034,Grande,Fina,4 Queijos,4 Queijos,Premium,77.9
2035,Grande,Fina,4 Queijos,América,Premium,77.9
2036,Grande,Fina,4 Queijos,Napolitana,Premium,77.9
2037,Grande,Fina,4 Queijos,Presunto,Premium,77.9
2038,Grande,Fina,4 Queijos,Pepperoni,Premium,77.9
2039,Grande,Fina,4 Queijos,Margherita,Premium,77.9
2040,Grande,Fina,4 Queijos,Pizza de Queijo,Premium,77.9
2041,Grande,Fina,4 Queijos,Corn & Bacon,Premium,77.9
2042,Grande,Fina,4 Queijos,Calabresa,Premium,77.9
2043,Grande,Fina,4 Queijos,Frango com Requeijão,Premium,77.9
2044,Grande,Fina,4 Queijos,3 Queijos,Premium,77.9
2045,Grande,Fina,América,América,Premium,77.9
2046,Grande,Fina,América,Napolitana,Premium,77.9
2047,Grande,Fina,América,Presunto,Premium,77.9
2048,Grande,Fina,América,Pepperoni,Premium,77.9
2049,Grande,Fina,América,Margherita,Premium,77.9
2050,Grande,Fina,América,Pizza de Queijo,Premium,77.9
2051,Grande,Fina,América,Corn & Bacon,Premium,77.9
2052,Grande,Fina,América,Calabresa,Premium,77.9
2053,Grande,Fina,América,Frango com Requeijão,Premium,77.9
2054,Grande,Fina,América,3 Queijos,Premium,77.9
2055,Grande,Fina,Napolitana,Napolitana,Especialidade,70.9
2056,Grande,Fina,Napolitana,Presunto,Especialidade,70.9
2057,Grande,Fina,Napolitana,Pepperoni,Especialidade,70.9
2058,Grande,Fina,Napolitana,Margherita,Especialidade,70.9
2059,Grande,Fina,Napolitana,Pizza de Queijo,Especialidade,70.9
2060,Grande,Fina,Napolitana,Corn & Bacon,Especialidade,70.9
2061,Grande,Fina,Napolitana,Calabresa,Especialidade,70.9
2062,Grande,Fina,Napolitana,Frango com Requeijão,Especialidade,70.9
2063,Grande,Fina,Napolitana,3 Queijos,Especialidade,70.9
2064,Grande,Fina,Presunto,Presunto,Especialidade,70.9
2065,Grande,Fina,Presunto,Pepperoni,Especialidade,70.9
2066,Grande,Fina,Presunto,Margherita,Especialidade,70.9
2067,Grande,Fina,Presunto,Pizza de Queijo,Especialidade,70.9
2068,Grande,Fina,Presunto,Corn & Bacon,Especialidade,70.9
2069,Grande,Fina,Presunto,Calabresa,Especialidade,70.9
2070,Grande,Fina,Presunto,Frango com Requeijão,Especialidade,70.9
2071,Grande,Fina,Presunto,3 Queijos,Especialidade,70.9
2072,Grande,Fina,Pepperoni,Pepperoni,Especialidade,70.9
2073,Grande,Fina,Pepperoni,Margherita,Especialidade,70.9
2074,Grande,Fina,Pepperoni,Pizza de Queijo,Especialidade,70.9
2075,Grande,Fina,Pepperoni,Corn & Bacon,Especialidade,70.9
2076,Grande,Fina,Pepperoni,Calabresa,Especialidade,70.9
2077,Grande,Fina,Pepperoni,Frango com Requeijão,Especialidade,70.9
2078,Grande,Fina,Pepperoni,3 Queijos,Especialidade,70.9
2079,Grande,Fina,Margherita,Margherita,Especialidade,70.9
2080,Grande,Fina,Margherita,Pizza de Queijo,Especialidade,70.9
2081,Grande,Fina,Margherita,Corn & Bacon,Especialidade,70.9
2082,Grande,Fina,Margherita,Calabresa,Especialidade,70.9
2083,Grande,Fina,Margherita,Frango com Requeijão,Especialidade,70.9
2084,Grande,Fina,Margherita,3 Queijos,Especialidade,70.9
2085,Grande,Fina,Pizza de Queijo,Pizza de Queijo,Especialidade,70.9
2086,Grande,Fina,Pizza de Queijo,Corn & Bacon,Especialidade,70.9
2087,Grande,Fina,Pizza de Queijo,Calabresa,Especialidade,70.9
2088,Grande,Fina,Pizza de Queijo,Frango com Requeijão,Especialidade,70.9
2089,Grande,Fina,Pizza de Queijo,3 Queijos,Especialidade,70.9
2090,Grande,Fina,Corn & Bacon,Corn & Bacon,Especialidade,70.9
2091,Grande,Fina,Corn & Bacon,Calabresa,Especialidade,70.9
2092,Grande,Fina,Corn & Bacon,Frango com Requeijão,Especialidade,70.9
2093,Grande,Fina,Corn & Bacon,3 Queijos,Especialidade,70.9
2094,Grande,Fina,Calabresa,Calabresa,Especialidade,70.9
2095,Grande,Fina,Calabresa,Frango com Requeijão,Especialidade,70.9
2096,Grande,Fina,Calabresa,3 Queijos,Especialidade,70.9
2097,Grande,Fina,Frango com Requeijão,Frango com Requeijão,Especialidade,70.9
2098,Grande,Fina,Frango com Requeijão,3 Queijos,Especialidade,70.9
2099,Grande,Fina,3 Queijos,3 Queijos,Especialidade,70.9
2100,Giga,Fina,Frango com Barbecue,Frango com Barbecue,Super Premium,93.9
2101,Giga,Fina,Frango com Barbecue,Meat & Bacon,Super Premium,93.9
2102,Giga,Fina,Frango com Barbecue,Extravaganzza®,Super Premium,93.9
2103,Giga,Fina,Frango com Barbecue,Veggie®,Super Premium,93.9
2104,Giga,Fina,Frango com Barbecue,Portuguesa,Super Premium,93.9
2105,Giga,Fina,Frango com Barbecue,Pepperrock,Super Premium,93.9
2106,Giga,Fina,Frango com Barbecue,Frango Grelhado,Super Premium,93.9
2107,Giga,Fina,Frango com Barbecue,Frango com Cream Cheese,Super Premium,93.9
2108,Giga,Fina,Frango com Barbecue,Egg & Bacon,Super Premium,93.9
2109,Giga,Fina,Frango com Barbecue,Catuperoni,Super Premium,93.9
2110,Giga,Fina,Frango com Barbecue,Calabresa Especial,Super Premium,93.9
2111,Giga,Fina,Frango com Barbecue,Búfala La Bianca,Super Premium,93.9
2112,Giga,Fina,Frango com Barbecue,Bauru,Super Premium,93.9
2113,Giga,Fina,Frango com Barbecue,4 Queijos,Super Premium,93.9
2114,Giga,Fina,Frango com Barbecue,América,Super Premium,93.9
2115,Giga,Fina,Frango com Barbecue,Napolitana,Super Premium,93.9
2116,Giga,Fina,Frango com Barbecue,Presunto,Super Premium,93.9
2117,Giga,Fina,Frango com Barbecue,Pepperoni,Super Premium,93.9
2118,Giga,Fina,Frango com Barbecue,Margherita,Super Premium,93.9
2119,Giga,Fina,Frango com Barbecue,Pizza de Queijo,Super Premium,93.9
2120,Giga,Fina,Frango com Barbecue,Corn & Bacon,Super Premium,93.9
2121,Giga,Fina,Frango com Barbecue,Calabresa,Super Premium,93.9
2122,Giga,Fina,Frango com Barbecue,Frango com Requeijão,Super Premium,93.9
2123,Giga,Fina,Frango com Barbecue,3 Queijos,Super Premium,93.9
2124,Giga,Fina,Meat & Bacon,Meat & Bacon,Super Premium,93.9
2125,Giga,Fina,Meat & Bacon,Extravaganzza®,Super Premium,93.9
2126,Giga,Fina,Meat & Bacon,Veggie®,Super Premium,93.9
2127,Giga,Fina,Meat & Bacon,Portuguesa,Super Premium,93.9
2128,Giga,Fina,Meat & Bacon,Pepperrock,Super Premium,93.9
2129,Giga,Fina,Meat & Bacon,Frango Grelhado,Super Premium,93.9
2130,Giga,Fina,Meat & Bacon,Frango com Cream Cheese,Super Premium,93.9
2131,Giga,Fina,Meat & Bacon,Egg & Bacon,Super Premium,93.9
2132,Giga,Fina,Meat & Bacon,Catuperoni,Super Premium,93.9
2133,Giga,Fina,Meat & Bacon,Calabresa Especial,Super Premium,93.9
2134,Giga,Fina,Meat & Bacon,Búfala La Bianca,Super Premium,93.9
2135,Giga,Fina,Meat & Bacon,Bauru,Super Premium,93.9
2136,Giga,Fina,Meat & Bacon,4 Queijos,Super Premium,93.9
2137,Giga,Fina,Meat & Bacon,América,Super Premium,93.9
2138,Giga,Fina,Meat & Bacon,Napolitana,Super Premium,93.9
2139,Giga,Fina,Meat & Bacon,Presunto,Super Premium,93.9
2140,Giga,Fina,Meat & Bacon,Pepperoni,Super Premium,93.9
2141,Giga,Fina,Meat & Bacon,Margherita,Super Premium,93.9
2142,Giga,Fina,Meat & Bacon,Pizza de Queijo,Super Premium,93.9
2143,Giga,Fina,Meat & Bacon,Corn & Bacon,Super Premium,93.9
2144,Giga,Fina,Meat & Bacon,Calabresa,Super Premium,93.9
2145,Giga,Fina,Meat & Bacon,Frango com Requeijão,Super Premium,93.9
2146,Giga,Fina,Meat & Bacon,3 Queijos,Super Premium,93.9
2147,Giga,Fina,Extravaganzza®,Extravaganzza®,Super Premium,93.9
2148,Giga,Fina,Extravaganzza®,Veggie®,Super Premium,93.9
2149,Giga,Fina,Extravaganzza®,Portuguesa,Super Premium,93.9
2150,Giga,Fina,Extravaganzza®,Pepperrock,Super Premium,93.9
2151,Giga,Fina,Extravaganzza®,Frango Grelhado,Super Premium,93.9
2152,Giga,Fina,Extravaganzza®,Frango com Cream Cheese,Super Premium,93.9
2153,Giga,Fina,Extravaganzza®,Egg & Bacon,Super Premium,93.9
2154,Giga,Fina,Extravaganzza®,Catuperoni,Super Premium,93.9
2155,Giga,Fina,Extravaganzza®,Calabresa Especial,Super Premium,93.9
2156,Giga,Fina,Extravaganzza®,Búfala La Bianca,Super Premium,93.9
2157,Giga,Fina,Extravaganzza®,Bauru,Super Premium,93.9
2158,Giga,Fina,Extravaganzza®,4 Queijos,Super Premium,93.9
2159,Giga,Fina,Extravaganzza®,América,Super Premium,93.9
2160,Giga,Fina,Extravaganzza®,Napolitana,Super Premium,93.9
2161,Giga,Fina,Extravaganzza®,Presunto,Super Premium,93.9
2162,Giga,Fina,Extravaganzza®,Pepperoni,Super Premium,93.9
2163,Giga,Fina,Extravaganzza®,Margherita,Super Premium,93.9
2164,Giga,Fina,Extravaganzza®,Pizza de Queijo,Super Premium,93.9
2165,Giga,Fina,Extravaganzza®,Corn & Bacon,Super Premium,93.9
2166,Giga,Fina,Extravaganzza®,Calabresa,Super Premium,93.9
2167,Giga,Fina,Extravaganzza®,Frango com Requeijão,Super Premium,93.9
2168,Giga,Fina,Extravaganzza®,3 Queijos,Super Premium,93.9
2169,Giga,Fina,Veggie®,Veggie®,Super Premium,93.9
2170,Giga,Fina,Veggie®,Portuguesa,Super Premium,93.9
2171,Giga,Fina,Veggie®,Pepperrock,Super Premium,93.9
2172,Giga,Fina,Veggie®,Frango Grelhado,Super Premium,93.9
2173,Giga,Fina,Veggie®,Frango com Cream Cheese,Super Premium,93.9
2174,Giga,Fina,Veggie®,Egg & Bacon,Super Premium,93.9
2175,Giga,Fina,Veggie®,Catuperoni,Super Premium,93.9
2176,Giga,Fina,Veggie®,Calabresa Especial,Super Premium,93.9
2177,Giga,Fina,Veggie®,Búfala La Bianca,Super Premium,93.9
2178,Giga,Fina,Veggie®,Bauru,Super Premium,93.9
2179,Giga,Fina,Veggie®,4 Queijos,Super Premium,93.9
2180,Giga,Fina,Veggie®,América,Super Premium,93.9
2181,Giga,Fina,Veggie®,Napolitana,Super Premium,93.9
2182,Giga,Fina,Veggie®,Presunto,Super Premium,93.9
2183,Giga,Fina,Veggie®,Pepperoni,Super Premium,93.9
2184,Giga,Fina,Veggie®,Margherita,Super Premium,93.9
2185,Giga,Fina,Veggie®,Pizza de Queijo,Super Premium,93.9
2186,Giga,Fina,Veggie®,Corn & Bacon,Super Premium,93.9
2187,Giga,Fina,Veggie®,Calabresa,Super Premium,93.9
2188,Giga,Fina,Veggie®,Frango com Requeijão,Super Premium,93.9
2189,Giga,Fina,Veggie®,3 Queijos,Super Premium,93.9
2190,Giga,Fina,Portuguesa,Portuguesa,Super Premium,93.9
2191,Giga,Fina,Portuguesa,Pepperrock,Super Premium,93.9
2192,Giga,Fina,Portuguesa,Frango Grelhado,Super Premium,93.9
2193,Giga,Fina,Portuguesa,Frango com Cream Cheese,Super Premium,93.9
2194,Giga,Fina,Portuguesa,Egg & Bacon,Super Premium,93.9
2195,Giga,Fina,Portuguesa,Catuperoni,Super Premium,93.9
2196,Giga,Fina,Portuguesa,Calabresa Especial,Super Premium,93.9
2197,Giga,Fina,Portuguesa,Búfala La Bianca,Super Premium,93.9
2198,Giga,Fina,Portuguesa,Bauru,Super Premium,93.9
2199,Giga,Fina,Portuguesa,4 Queijos,Super Premium,93.9
2200,Giga,Fina,Portuguesa,América,Super Premium,93.9
2201,Giga,Fina,Portuguesa,Napolitana,Super Premium,93.9
2202,Giga,Fina,Portuguesa,Presunto,Super Premium,93.9
2203,Giga,Fina,Portuguesa,Pepperoni,Super Premium,93.9
2204,Giga,Fina,Portuguesa,Margherita,Super Premium,93.9
2205,Giga,Fina,Portuguesa,Pizza de Queijo,Super Premium,93.9
2206,Giga,Fina,Portuguesa,Corn & Bacon,Super Premium,93.9
2207,Giga,Fina,Portuguesa,Calabresa,Super Premium,93.9
2208,Giga,Fina,Portuguesa,Frango com Requeijão,Super Premium,93.9
2209,Giga,Fina,Portuguesa,3 Queijos,Super Premium,93.9
2210,Giga,Fina,Pepperrock,Pepperrock,Super Premium,93.9
2211,Giga,Fina,Pepperrock,Frango Grelhado,Super Premium,93.9
2212,Giga,Fina,Pepperrock,Frango com Cream Cheese,Super Premium,93.9
2213,Giga,Fina,Pepperrock,Egg & Bacon,Super Premium,93.9
2214,Giga,Fina,Pepperrock,Catuperoni,Super Premium,93.9
2215,Giga,Fina,Pepperrock,Calabresa Especial,Super Premium,93.9
2216,Giga,Fina,Pepperrock,Búfala La Bianca,Super Premium,93.9
2217,Giga,Fina,Pepperrock,Bauru,Super Premium,93.9
2218,Giga,Fina,Pepperrock,4 Queijos,Super Premium,93.9
2219,Giga,Fina,Pepperrock,América,Super Premium,93.9
2220,Giga,Fina,Pepperrock,Napolitana,Super Premium,93.9
2221,Giga,Fina,Pepperrock,Presunto,Super Premium,93.9
2222,Giga,Fina,Pepperrock,Pepperoni,Super Premium,93.9
2223,Giga,Fina,Pepperrock,Margherita,Super Premium,93.9
2224,Giga,Fina,Pepperrock,Pizza de Queijo,Super Premium,93.9
2225,Giga,Fina,Pepperrock,Corn & Bacon,Super Premium,93.9
2226,Giga,Fina,Pepperrock,Calabresa,Super Premium,93.9
2227,Giga,Fina,Pepperrock,Frango com Requeijão,Super Premium,93.9
2228,Giga,Fina,Pepperrock,3 Queijos,Super Premium,93.9
2229,Giga,Fina,Frango Grelhado,Frango Grelhado,Super Premium,93.9
2230,Giga,Fina,Frango Grelhado,Frango com Cream Cheese,Super Premium,93.9
2231,Giga,Fina,Frango Grelhado,Egg & Bacon,Super Premium,93.9
2232,Giga,Fina,Frango Grelhado,Catuperoni,Super Premium,93.9
2233,Giga,Fina,Frango Grelhado,Calabresa Especial,Super Premium,93.9
2234,Giga,Fina,Frango Grelhado,Búfala La Bianca,Super Premium,93.9
2235,Giga,Fina,Frango Grelhado,Bauru,Super Premium,93.9
2236,Giga,Fina,Frango Grelhado,4 Queijos,Super Premium,93.9
2237,Giga,Fina,Frango Grelhado,América,Super Premium,93.9
2238,Giga,Fina,Frango Grelhado,Napolitana,Super Premium,93.9
2239,Giga,Fina,Frango Grelhado,Presunto,Super Premium,93.9
2240,Giga,Fina,Frango Grelhado,Pepperoni,Super Premium,93.9
2241,Giga,Fina,Frango Grelhado,Margherita,Super Premium,93.9
2242,Giga,Fina,Frango Grelhado,Pizza de Queijo,Super Premium,93.9
2243,Giga,Fina,Frango Grelhado,Corn & Bacon,Super Premium,93.9
2244,Giga,Fina,Frango Grelhado,Calabresa,Super Premium,93.9
2245,Giga,Fina,Frango Grelhado,Frango com Requeijão,Super Premium,93.9
2246,Giga,Fina,Frango Grelhado,3 Queijos,Super Premium,93.9
2247,Giga,Fina,Frango com Cream Cheese,Frango com Cream Cheese,Premium,85.9
2248,Giga,Fina,Frango com Cream Cheese,Egg & Bacon,Premium,85.9
2249,Giga,Fina,Frango com Cream Cheese,Catuperoni,Premium,85.9
2250,Giga,Fina,Frango com Cream Cheese,Calabresa Especial,Premium,85.9
2251,Giga,Fina,Frango com Cream Cheese,Búfala La Bianca,Premium,85.9
2252,Giga,Fina,Frango com Cream Cheese,Bauru,Premium,85.9
2253,Giga,Fina,Frango com Cream Cheese,4 Queijos,Premium,85.9
2254,Giga,Fina,Frango com Cream Cheese,América,Premium,85.9
2255,Giga,Fina,Frango com Cream Cheese,Napolitana,Premium,85.9
2256,Giga,Fina,Frango com Cream Cheese,Presunto,Premium,85.9
2257,Giga,Fina,Frango com Cream Cheese,Pepperoni,Premium,85.9
2258,Giga,Fina,Frango com Cream Cheese,Margherita,Premium,85.9
2259,Giga,Fina,Frango com Cream Cheese,Pizza de Queijo,Premium,85.9
2260,Giga,Fina,Frango com Cream Cheese,Corn & Bacon,Premium,85.9
2261,Giga,Fina,Frango com Cream Cheese,Calabresa,Premium,85.9
2262,Giga,Fina,Frango com Cream Cheese,Frango com Requeijão,Premium,85.9
2263,Giga,Fina,Frango com Cream Cheese,3 Queijos,Premium,85.9
2264,Giga,Fina,Egg & Bacon,Egg & Bacon,Premium,85.9
2265,Giga,Fina,Egg & Bacon,Catuperoni,Premium,85.9
2266,Giga,Fina,Egg & Bacon,Calabresa Especial,Premium,85.9
2267,Giga,Fina,Egg & Bacon,Búfala La Bianca,Premium,85.9
2268,Giga,Fina,Egg & Bacon,Bauru,Premium,85.9
2269,Giga,Fina,Egg & Bacon,4 Queijos,Premium,85.9
2270,Giga,Fina,Egg & Bacon,América,Premium,85.9
2271,Giga,Fina,Egg & Bacon,Napolitana,Premium,85.9
2272,Giga,Fina,Egg & Bacon,Presunto,Premium,85.9
2273,Giga,Fina,Egg & Bacon,Pepperoni,Premium,85.9
2274,Giga,Fina,Egg & Bacon,Margherita,Premium,85.9
2275,Giga,Fina,Egg & Bacon,Pizza de Queijo,Premium,85.9
2276,Giga,Fina,Egg & Bacon,Corn & Bacon,Premium,85.9
2277,Giga,Fina,Egg & Bacon,Calabresa,Premium,85.9
2278,Giga,Fina,Egg & Bacon,Frango com Requeijão,Premium,85.9
2279,Giga,Fina,Egg & Bacon,3 Queijos,Premium,85.9
2280,Giga,Fina,Catuperoni,Catuperoni,Premium,85.9
2281,Giga,Fina,Catuperoni,Calabresa Especial,Premium,85.9
2282,Giga,Fina,Catuperoni,Búfala La Bianca,Premium,85.9
2283,Giga,Fina,Catuperoni,Bauru,Premium,85.9
2284,Giga,Fina,Catuperoni,4 Queijos,Premium,85.9
2285,Giga,Fina,Catuperoni,América,Premium,85.9
2286,Giga,Fina,Catuperoni,Napolitana,Premium,85.9
2287,Giga,Fina,Catuperoni,Presunto,Premium,85.9
2288,Giga,Fina,Catuperoni,Pepperoni,Premium,85.9
2289,Giga,Fina,Catuperoni,Margherita,Premium,85.9
2290,Giga,Fina,Catuperoni,Pizza de Queijo,Premium,85.9
2291,Giga,Fina,Catuperoni,Corn & Bacon,Premium,85.9
2292,Giga,Fina,Catuperoni,Calabresa,Premium,85.9
2293,Giga,Fina,Catuperoni,Frango com Requeijão,Premium,85.9
2294,Giga,Fina,Catuperoni,3 Queijos,Premium,85.9
2295,Giga,Fina,Calabresa Especial,Calabresa Especial,Premium,85.9
2296,Giga,Fina,Calabresa Especial,Búfala La Bianca,Premium,85.9
2297,Giga,Fina,Calabresa Especial,Bauru,Premium,85.9
2298,Giga,Fina,Calabresa Especial,4 Queijos,Premium,85.9
2299,Giga,Fina,Calabresa Especial,América,Premium,85.9
2300,Giga,Fina,Calabresa Especial,Napolitana,Premium,85.9
2301,Giga,Fina,Calabresa Especial,Presunto,Premium,85.9
2302,Giga,Fina,Calabresa Especial,Pepperoni,Premium,85.9
